,last_update,freq,unit,wstatus,age,sex,geo,time_period,obs_value
538,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Luxembourg,2020,8.2
539,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Luxembourg,2021,9.3
540,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Luxembourg,2022,8.2
541,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Luxembourg,2023,6.8
542,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Luxembourg,2024,7.8
543,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2002,16.5
544,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2003,18.8
545,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2004,15.9
546,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2005,15.4
547,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2006,15.6
548,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2007,15.6
549,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2008,15.5
550,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2009,14.3
551,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2010,12.9
552,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2011,11.6
553,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2012,10.6
554,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2013,9.8
555,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2014,8.5
556,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2015,9.9
557,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2016,10.0
558,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2017,8.6
559,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2018,8.3
560,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2019,8.7
561,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2020,7.2
562,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2021,7.3
563,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2022,6.7
564,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2023,7.7
565,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Latvia,2024,7.9
566,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2011,7.2
567,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2012,6.7
568,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2013,5.6
569,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2014,5.1
570,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2015,5.7
571,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2016,5.5
572,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2017,5.4
573,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2018,4.6
574,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2019,5.0
575,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Montenegro,2020,3.6
576,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2006,22.8
577,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2007,19.9
578,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2008,19.6
579,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2009,16.2
580,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2010,15.5
581,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2011,13.5
582,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2012,11.7
583,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2013,11.4
584,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2014,12.5
585,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2015,11.4
586,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2016,9.9
587,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2017,8.5
588,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2018,7.1
589,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2019,7.1
590,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2020,5.7
591,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2021,6.1
592,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2022,6.2
593,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2023,8.4
594,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,North Macedonia,2024,8.0
595,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2000,54.2
596,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2001,54.4
597,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2002,53.2
598,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2003,49.9
599,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2004,42.1
600,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2005,33.0
601,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2006,32.2
602,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2007,30.2
603,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2008,27.2
604,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2009,25.7
605,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2010,21.4
606,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2011,18.8
607,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2012,18.1
608,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2013,17.1
609,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2014,17.0
610,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2015,16.3
611,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2016,15.6
612,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2017,14.0
613,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2018,14.0
614,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2019,14.2
615,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2020,13.0
616,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2021,10.9
617,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2022,10.3
618,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2023,10.2
619,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Malta,2024,9.5
620,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2000,15.4
621,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2001,15.1
622,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2002,15.3
623,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2003,14.3
624,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2004,14.1
625,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2005,14.3
626,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2006,12.9
627,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2007,11.9
628,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2008,11.4
629,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2009,11.3
630,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2010,10.1
631,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2011,9.2
632,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2012,8.9
633,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2013,9.3
634,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2014,8.7
635,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2015,8.2
636,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2016,8.0
637,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2017,7.1
638,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2018,7.3
639,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2019,7.5
640,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2020,7.0
641,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2021,5.1
642,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2022,5.6
643,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2023,6.2
644,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Netherlands,2024,7.0
645,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2006,17.8
646,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2007,18.4
647,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2008,17.0
648,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2009,17.6
649,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2010,17.4
650,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2011,16.6
651,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2012,14.8
652,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2013,13.7
653,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2014,11.7
654,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2015,10.2
655,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2016,10.9
656,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2017,10.4
657,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2018,9.9
658,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2019,9.9
659,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2020,9.9
660,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2021,12.3
661,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2022,13.2
662,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2023,12.5
663,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Norway,2024,13.0
664,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2001,7.4
665,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2002,7.2
666,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2003,6.0
667,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2004,5.6
668,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2005,5.3
669,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2006,5.4
670,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2007,5.0
671,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2008,5.0
672,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2009,5.3
673,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2010,5.4
674,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2011,5.6
675,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2012,5.7
676,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2013,5.6
677,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2014,5.4
678,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2015,5.3
679,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2016,5.2
680,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2017,5.0
681,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2018,4.8
682,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2019,5.1
683,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2020,5.3
684,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2021,5.8
685,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2022,4.7
686,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2023,3.7
687,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Poland,2024,4.1
688,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2000,43.7
689,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2001,44.3
690,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2002,45.0
691,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2003,41.2
692,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2004,39.3
693,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2005,38.3
694,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2006,38.5
695,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2007,36.5
696,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2008,34.9
697,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2009,30.9
698,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2010,28.3
699,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2011,22.8
700,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2012,20.5
701,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2013,18.7
702,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2014,17.3
703,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2015,13.5
704,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2016,13.9
705,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2017,12.6
706,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2018,11.6
707,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2019,10.5
708,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2020,9.1
709,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2021,6.4
710,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2022,6.3
711,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2023,8.1
712,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Portugal,2024,6.6
713,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2000,22.9
714,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2001,21.7
715,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2002,23.0
716,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2003,22.5
717,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2004,22.4
718,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2005,19.6
719,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2006,17.9
720,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2007,17.3
721,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2008,15.9
722,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2009,16.6
723,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2010,19.3
724,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2011,18.1
725,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2012,17.8
726,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2013,17.3
727,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2014,18.1
728,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2015,19.1
729,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2016,18.5
730,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2017,18.1
731,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2018,16.4
732,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2019,15.3
733,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2020,15.6
734,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2021,15.3
735,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2022,15.6
736,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2023,16.6
737,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Romania,2024,16.8
738,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2010,8.3
739,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2011,8.5
740,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2012,8.1
741,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2013,8.9
742,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2014,8.4
743,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2015,7.5
744,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2016,7.0
745,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2017,6.2
746,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2018,6.8
747,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2019,6.6
748,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2020,5.6
749,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2021,7.7
750,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2022,5.7
751,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2023,5.8
752,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Serbia,2024,6.2
753,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2000,7.3
754,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2001,10.2
755,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2002,10.0
756,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2003,9.2
757,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2004,9.2
758,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2005,10.8
759,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2006,8.6
760,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2007,8.0
761,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2008,7.9
762,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2009,7.0
763,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2010,6.5
764,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2011,6.6
765,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2012,7.5
766,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2013,7.1
767,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2014,6.7
768,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2015,7.0
769,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2016,7.4
770,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2017,7.7
771,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2018,7.5
772,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2019,6.5
773,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2020,7.7
774,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2021,8.4
775,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2022,8.8
776,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2023,7.4
777,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Sweden,2024,7.2
778,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2001,6.4
779,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2002,5.1
780,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2003,4.6
781,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2004,4.3
782,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2005,4.9
783,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2006,5.6
784,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2007,4.1
785,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2008,5.1
786,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2009,5.3
787,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2010,5.0
788,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2011,4.2
789,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2012,4.4
790,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2013,3.9
791,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2014,4.4
792,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2015,5.0
793,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2016,4.9
794,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2017,4.3
795,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2018,4.2
796,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2019,4.6
797,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2020,4.1
798,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2021,3.1
799,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2022,4.0
800,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2023,5.4
801,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovenia,2024,5.0
802,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2002,6.7
803,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2003,5.3
804,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2004,6.8
805,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2005,6.3
806,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2006,6.6
807,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2007,6.5
808,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2008,6.0
809,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2009,4.9
810,11/12/25 23:00:00,Annual,Percentage,Population,From 18 to 24 years,Total,Slovakia,2010,4.7
